Index,datetime,holiday,workingday,atemp,humidity,casual,registered,total,isweekend,windspeed_0_10,windspeed_11_20,windspeed_21_30,windspeed_31_45,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,hour_reg_0_6,hour_reg_10_15,hour_reg_16_20,hour_reg_21_23,hour_reg_7_9,hour_cas_0_8,hour_cas_21_23,hour_cas_9_20
2728,2011-07-02 14:00:00,0,0,1.41043678161,-2.21377561369,177,215,392,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2729,2011-07-02 15:00:00,0,0,1.50042091231,-2.26646676759,168,163,331,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2730,2011-07-02 16:00:00,0,0,1.58981304216,-2.10839330588,206,192,398,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2731,2011-07-02 17:00:00,0,0,1.50042091231,-1.68686407467,179,170,349,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2732,2011-07-02 18:00:00,0,0,1.41043678161,-1.68686407467,193,190,383,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2733,2011-07-02 19:00:00,0,0,1.32104465176,-1.52879061297,156,149,305,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2734,2011-07-02 20:00:00,0,0,1.23106052106,-0.896496766146,136,148,284,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2735,2011-07-02 21:00:00,0,0,1.14166839121,-0.738423304441,95,137,232,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2736,2011-07-02 22:00:00,0,0,1.14166839121,-0.580349842737,78,123,201,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2737,2011-07-02 23:00:00,0,0,1.14166839121,-0.422276381032,66,88,154,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2738,2011-07-03 00:00:00,0,0,1.05168426051,-0.211511765425,47,97,144,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2739,2011-07-03 01:00:00,0,0,1.05168426051,-0.0534383037206,23,55,78,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2740,2011-07-03 02:00:00,0,0,1.05168426051,-0.211511765425,19,50,69,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2741,2011-07-03 03:00:00,0,0,0.962292130662,0.157326311886,8,25,33,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2742,2011-07-03 04:00:00,0,0,0.962292130662,0.157326311886,3,2,5,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2743,2011-07-03 05:00:00,0,0,0.603539609562,1.10576708211,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2744,2011-07-03 06:00:00,0,0,0.424163349012,1.68536977503,0,3,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2745,2011-07-03 07:00:00,0,0,0.603539609562,1.42191400552,3,22,25,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2746,2011-07-03 08:00:00,0,0,0.962292130662,0.895002466508,39,53,92,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2747,2011-07-03 09:00:00,0,0,1.14166839121,0.631546697,82,99,181,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2748,2011-07-03 10:00:00,0,0,1.32104465176,0.210017465787,131,133,264,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2749,2011-07-03 11:00:00,0,0,1.41043678161,-0.000747149818994,215,175,390,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2750,2011-07-03 12:00:00,0,0,1.67979717286,-0.36958522713,198,206,404,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2751,2011-07-03 13:00:00,0,0,1.76918930271,-0.158820611524,248,173,421,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2752,2011-07-03 14:00:00,0,0,1.85917343341,-0.316894073229,225,150,375,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2753,2011-07-03 15:00:00,0,0,1.94856556326,-0.474967534933,194,182,376,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2754,2011-07-03 16:00:00,0,0,1.94856556326,-0.474967534933,195,219,414,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2757,2011-07-03 19:00:00,0,0,0.782915870112,1.10576708211,100,83,183,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2758,2011-07-03 20:00:00,0,0,0.782915870112,1.10576708211,83,93,176,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2759,2011-07-03 21:00:00,0,0,0.782915870112,1.10576708211,75,92,167,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2760,2011-07-03 22:00:00,0,0,0.782915870112,0.842311312607,69,93,162,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2761,2011-07-03 23:00:00,0,0,0.603539609562,1.10576708211,70,77,147,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2762,2011-07-04 00:00:00,1,0,0.603539609562,1.10576708211,63,77,140,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2763,2011-07-04 01:00:00,1,0,0.603539609562,1.10576708211,43,76,119,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2764,2011-07-04 02:00:00,1,0,0.603539609562,1.10576708211,33,30,63,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2765,2011-07-04 03:00:00,1,0,0.692931739407,0.842311312607,13,13,26,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2766,2011-07-04 04:00:00,1,0,0.782915870112,0.842311312607,8,4,12,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2767,2011-07-04 05:00:00,1,0,0.603539609562,1.10576708211,1,3,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2768,2011-07-04 06:00:00,1,0,0.603539609562,1.42191400552,5,11,16,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2769,2011-07-04 07:00:00,1,0,0.782915870112,1.10576708211,17,19,36,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2770,2011-07-04 08:00:00,1,0,1.14166839121,0.631546697,42,44,86,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2771,2011-07-04 09:00:00,1,0,1.23106052106,0.210017465787,142,96,238,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2772,2011-07-04 10:00:00,1,0,1.32104465176,-0.36958522713,166,114,280,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2773,2011-07-04 11:00:00,1,0,1.32104465176,-0.36958522713,177,172,349,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2774,2011-07-04 12:00:00,1,0,1.41043678161,-0.527658688835,237,210,447,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2775,2011-07-04 13:00:00,1,0,1.41043678161,-0.68573215054,242,181,423,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2776,2011-07-04 14:00:00,1,0,1.50042091231,-0.843805612245,235,173,408,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2777,2011-07-04 15:00:00,1,0,1.58981304216,-1.00187907395,224,184,408,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2778,2011-07-04 16:00:00,1,0,1.58981304216,-1.10726138175,236,216,452,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2779,2011-07-04 17:00:00,1,0,1.50042091231,-0.843805612245,240,196,436,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2780,2011-07-04 18:00:00,1,0,1.50042091231,-0.843805612245,222,196,418,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2781,2011-07-04 19:00:00,1,0,1.41043678161,-0.68573215054,170,205,375,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2782,2011-07-04 20:00:00,1,0,1.32104465176,-0.36958522713,195,191,386,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2783,2011-07-04 21:00:00,1,0,1.23106052106,-0.000747149818994,195,262,457,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2784,2011-07-04 22:00:00,1,0,1.23106052106,-0.000747149818994,115,211,326,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2785,2011-07-04 23:00:00,1,0,1.23106052106,0.420782081394,44,94,138,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2786,2011-07-05 00:00:00,0,1,1.05168426051,0.157326311886,19,36,55,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2787,2011-07-05 01:00:00,0,1,1.05168426051,0.157326311886,15,24,39,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2788,2011-07-05 02:00:00,0,1,0.872307999957,0.631546697,8,5,13,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2789,2011-07-05 03:00:00,0,1,0.872307999957,0.631546697,1,7,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2790,2011-07-05 04:00:00,0,1,0.872307999957,0.368090927492,1,4,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2791,2011-07-05 05:00:00,0,1,0.872307999957,0.368090927492,1,19,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2792,2011-07-05 06:00:00,0,1,0.872307999957,0.631546697,3,91,94,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2793,2011-07-05 07:00:00,0,1,1.05168426051,0.157326311886,22,248,270,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2794,2011-07-05 08:00:00,0,1,1.23106052106,-0.000747149818994,41,391,432,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2795,2011-07-05 09:00:00,0,1,1.23106052106,-0.211511765425,50,177,227,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2796,2011-07-05 10:00:00,0,1,1.32104465176,-0.527658688835,55,84,139,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2797,2011-07-05 11:00:00,0,1,1.32104465176,-0.843805612245,75,97,172,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2798,2011-07-05 12:00:00,0,1,1.50042091231,-1.00187907395,71,130,201,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2799,2011-07-05 13:00:00,0,1,1.58981304216,-1.00187907395,67,136,203,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2800,2011-07-05 14:00:00,0,1,1.58981304216,-0.68573215054,66,112,178,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2801,2011-07-05 15:00:00,0,1,1.58981304216,-1.00187907395,51,111,162,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2802,2011-07-05 16:00:00,0,1,1.67979717286,-0.843805612245,79,202,281,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2803,2011-07-05 17:00:00,0,1,1.67979717286,-0.843805612245,79,466,545,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2804,2011-07-05 18:00:00,0,1,1.67979717286,-0.36958522713,70,426,496,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2805,2011-07-05 19:00:00,0,1,1.76918930271,-0.158820611524,71,297,368,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2806,2011-07-05 20:00:00,0,1,1.50042091231,0.210017465787,59,225,284,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2807,2011-07-05 21:00:00,0,1,1.58981304216,-0.000747149818994,77,168,245,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2808,2011-07-05 22:00:00,0,1,1.50042091231,0.210017465787,31,124,155,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2809,2011-07-05 23:00:00,0,1,1.32104465176,0.210017465787,19,54,73,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2810,2011-07-06 00:00:00,0,1,1.32104465176,0.631546697,11,26,37,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2811,2011-07-06 01:00:00,0,1,1.14166839121,0.631546697,4,11,15,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2812,2011-07-06 02:00:00,0,1,1.14166839121,0.895002466508,1,4,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2813,2011-07-06 03:00:00,0,1,1.14166839121,0.895002466508,0,6,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2814,2011-07-06 04:00:00,0,1,0.962292130662,1.10576708211,0,6,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2815,2011-07-06 05:00:00,0,1,0.962292130662,1.10576708211,5,30,35,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2816,2011-07-06 06:00:00,0,1,1.14166839121,0.895002466508,9,112,121,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2817,2011-07-06 07:00:00,0,1,1.32104465176,0.895002466508,24,288,312,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2818,2011-07-06 08:00:00,0,1,1.32104465176,0.631546697,31,397,428,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2819,2011-07-06 09:00:00,0,1,1.14166839121,0.895002466508,31,158,189,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2820,2011-07-06 10:00:00,0,1,1.14166839121,0.895002466508,13,30,43,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2821,2011-07-06 11:00:00,0,1,1.32104465176,0.631546697,24,103,127,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2822,2011-07-06 12:00:00,0,1,1.32104465176,0.210017465787,38,114,152,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2823,2011-07-06 13:00:00,0,1,1.32104465176,0.420782081394,33,107,140,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2824,2011-07-06 14:00:00,0,1,1.50042091231,0.210017465787,50,113,163,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2825,2011-07-06 15:00:00,0,1,1.50042091231,0.420782081394,55,130,185,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2826,2011-07-06 16:00:00,0,1,1.50042091231,0.420782081394,57,218,275,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2827,2011-07-06 17:00:00,0,1,1.58981304216,-0.158820611524,79,517,596,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2828,2011-07-06 18:00:00,0,1,1.41043678161,-0.000747149818994,77,486,563,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2829,2011-07-06 19:00:00,0,1,1.32104465176,0.420782081394,71,323,394,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2830,2011-07-06 20:00:00,0,1,1.32104465176,0.631546697,55,257,312,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2831,2011-07-06 21:00:00,0,1,1.14166839121,0.895002466508,66,175,241,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2832,2011-07-06 22:00:00,0,1,1.14166839121,0.895002466508,30,156,186,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2833,2011-07-06 23:00:00,0,1,0.962292130662,1.10576708211,20,78,98,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2834,2011-07-07 00:00:00,0,1,0.692931739407,1.42191400552,6,29,35,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2835,2011-07-07 01:00:00,0,1,0.692931739407,1.42191400552,2,14,16,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2836,2011-07-07 02:00:00,0,1,0.692931739407,1.42191400552,1,7,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2837,2011-07-07 03:00:00,0,1,0.513555478857,1.68536977503,2,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2838,2011-07-07 04:00:00,0,1,0.603539609562,1.42191400552,0,4,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2839,2011-07-07 05:00:00,0,1,0.603539609562,1.42191400552,2,30,32,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2840,2011-07-07 06:00:00,0,1,0.603539609562,1.42191400552,11,107,118,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2841,2011-07-07 07:00:00,0,1,0.692931739407,1.42191400552,13,279,292,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2842,2011-07-07 08:00:00,0,1,1.14166839121,0.895002466508,28,415,443,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2843,2011-07-07 09:00:00,0,1,1.32104465176,0.420782081394,25,154,179,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2844,2011-07-07 10:00:00,0,1,1.58981304216,-0.000747149818994,29,72,101,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2845,2011-07-07 11:00:00,0,1,1.76918930271,-0.527658688835,30,112,142,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2846,2011-07-07 12:00:00,0,1,1.76918930271,-1.10726138175,32,139,171,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2847,2011-07-07 13:00:00,0,1,1.85917343341,-1.10726138175,48,107,155,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2848,2011-07-07 14:00:00,0,1,1.85917343341,-1.10726138175,39,121,160,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2849,2011-07-07 15:00:00,0,1,1.85917343341,-1.10726138175,47,119,166,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2850,2011-07-07 16:00:00,0,1,1.76918930271,-1.21264368956,47,218,265,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2851,2011-07-07 17:00:00,0,1,1.67979717286,-1.37071715126,80,489,569,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2852,2011-07-07 18:00:00,0,1,1.67979717286,-0.949187920048,70,492,562,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2853,2011-07-07 19:00:00,0,1,1.76918930271,-0.527658688835,79,286,365,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2854,2011-07-07 20:00:00,0,1,1.41043678161,-0.211511765425,61,224,285,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2855,2011-07-07 21:00:00,0,1,1.23106052106,-0.000747149818994,39,170,209,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2856,2011-07-07 22:00:00,0,1,1.23106052106,-0.000747149818994,32,150,182,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2857,2011-07-07 23:00:00,0,1,1.23106052106,0.210017465787,31,98,129,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2858,2011-07-08 00:00:00,0,1,1.32104465176,0.210017465787,6,41,47,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
